id,tweet_link,tweet_link_decision,text,created_at,favorite_count,retweet_count,lang,user_id,user_name,user_screen_name,twitter_profile_link,twitter_profile_link_decision,botometer_score,botometer_calculation_date,user_followers_count,user_friends_count,user_favourites_count,user_listed_count,user_statuses_count,user_description,user_location,user_created_at,user_verified,user_protected,manual_bot_check,threshold_date,account_age,label
1579364269275381761,https://twitter.com/JimmySecUK/status/1579364269275381761,,A missile just landed next to a large civil building. A Ukrainian friend on the ground with me says it’s the headquarters of Samsung in Ukraine. https://t.co/DIzsmN7y8n,Mon Oct 10 06:52:39 +0000 2022,1681,799,en,4645237240,Jimmy Rushton,JimmySecUK,https://twitter.com/JimmySecUK,,0.6,,58558,856,127081,1811,63041,Kyiv based independent foreign policy/security analyst   Currently focused on the Russian invasion of Ukraine   Sometime journalist - opinions mine alone,Kyiv,2015-12-29 17:22:04+00:00,False,False,,2022-02-24 00:00:00+00:00,2248,misinfo
1500902720923860992,https://twitter.com/bosnianbeast27/status/1500902720923860992,,"Little boy crosses border alone 💔 super sad 😞   How  🌍 can’t, do enough to stop war’s in this planet we need more peace and love ❤️    #StopWar #Ukraine️ https://t.co/D2yL9icxNX",Mon Mar 07 18:34:28 +0000 2022,2846,603,en,487962301,Jusuf Nurkić,bosnianbeast27,https://twitter.com/bosnianbeast27,,0.1,,136354,232,2273,656,6074,Official Twitter profile for Bosnian and Herzegovina National Team and Portland Trail Blazers Center 🏀#27 #RipCity #hadžomoj,Bosnia and Herzegovina,2012-02-09 22:53:02+00:00,True,False,,2022-02-24 00:00:00+00:00,3667,misinfo
1503896737227980804,https://twitter.com/Songo5E/status/1503896737227980804,,"""Le sniper canadien Wali surnommé """"le plus grand sniper du monde """" qui avait promis éliminer 50 à 60 militaires Russes par jour, a été tué par un sniper des Forces Spéciales Russes, après 20 minutes seulement d'action sur le terrain à #Marioupol en Ukraine. #UkraineRussie #wali https://t.co/xLPBHbceT8""",Wed Mar 16 00:51:37 +0000 2022,117,54,fr,1480026491647897600,Songo,Songo5E,https://twitter.com/Songo5E,,0.4,,85,79,386,0,91,"Activiste politique , analyste , panafricain, amoureux de la littérature , de la culture bantou & de la science .  Instagram 👉🏿 @iam_songo",,2022-01-09 04:00:10+00:00,False,False,,2022-02-24 00:00:00+00:00,45,misinfo
1519948762050965504,https://twitter.com/Pe_1801/status/1519948762050965504,,"Tg5, Tg3 e alcune trasmissioni TV mandano in onda immagini di una partita di paintball come servizio sulla guerra in Ucraina. Ormai siamo fattualmente ad una dimensione non più ridicola ma assolutamente delinquenziale del giornalismo italiano. https://t.co/WNnnTIry2Q",Fri Apr 29 07:56:38 +0000 2022,117,76,it,446512007,Pe 🇮🇹,Pe_1801,https://twitter.com/Pe_1801,,0.3,,2049,1863,24692,6,15562,Fatti non foste seguaci per Defollowarmi al mio Refollow. Bruti!,,2011-12-25 20:30:17+00:00,False,False,,2022-02-24 00:00:00+00:00,3713,misinfo
1549897814729101312,https://twitter.com/AndrewBecraft/status/1549897814729101312,,"The @DefenceU Marines, @ng_ukraine guards, @TDF_UA volunteers, and other #AzovstalDefenders who held out in Mariupol for nearly 3 months, bogging down the 🇷🇺 army and allowing 🇺🇦 to win the Battle of Kyiv.   (Custom #LEGO minifigs - not official products.) https://t.co/YlVPX1HfrJ",Wed Jul 20 23:23:29 +0000 2022,932,255,en,301834189,Andrew Becraft 🇯🇵🇺🇸🇺🇦,AndrewBecraft,https://twitter.com/AndrewBecraft,,0.4,,1134,533,10801,22,1781,"Tokyo-born American author, poet, technologist. Tweets in 🇯🇵&🇺🇸",Seattle,2011-05-20 04:22:18+00:00,False,False,,2022-02-24 00:00:00+00:00,3932,misinfo
1501980292009103364,https://twitter.com/chrisshipitv/status/1501980292009103364,,"My last post on this matter as Twitter is being characteristically exhausting. Here is a longer video of Prince William, as recorded by @itvnews camera for the broadcast pool, in as long a clip as Twitter will allow me to post. Then I’m logging out of this angry place for the day https://t.co/RTIIqVj5Zw",Thu Mar 10 17:56:21 +0000 2022,1022,223,en,95721440,Chris Ship,chrisshipitv,https://twitter.com/chrisshipitv,,0.2,,114753,1649,3474,1209,55491,ITV NEWS Royal Editor. Tweeting the newsworthy (and the occasional non-newsworthy) from the British Royal households. http://www.instagram.com/chris.ship.royal/,"London, England",2009-12-09 20:08:47+00:00,True,False,,2022-02-24 00:00:00+00:00,4459,misinfo
1624274327708528640,https://twitter.com/Oneindia/status/1624274327708528640,,US thinks PM Modi can still convince Putin to end Ukraine war  #USA #NarendraModi #Putin #UkraineRussiaWar   https://t.co/ypOCtRGOmW,Sat Feb 11 05:09:11 +0000 2023,0,1,en,18159588,Oneindia News,Oneindia,https://twitter.com/Oneindia,,0.9,,66853,169,1232,970,447823,"http://oneindia.com is a gamut of online resources. From breaking stories, top news, current affairs to sports update, movies & entertainment.",India,2008-12-16 09:44:12+00:00,True,False,,2022-02-24 00:00:00+00:00,4817,misinfo
1501319614730579975,https://twitter.com/NaomiOhReally/status/1501319614730579975,,"""Email from New York UNDP, February 25, setting out communications and language policy regarding Ukraine:  """"The SG has decided to use the phrase “military operations” (not invasion or incursion)."""" SG is an abbreviation for UN Secretary General, @antonioguterres https://t.co/97BsVw8GnE""",Tue Mar 08 22:11:03 +0000 2022,357,130,en,155203891,Naomi O'Leary,NaomiOhReally,https://twitter.com/NaomiOhReally,,0.4,,61275,4262,10008,1061,23021,Europe Correspondent for the @IrishTimes |  Political journalist of the year 2021 |  Try my podcast on Ireland: @PassportIrish,Brussels,2010-06-13 13:05:05+00:00,True,False,,2022-02-24 00:00:00+00:00,4273,misinfo
1511146289379131399,https://twitter.com/WalshFreedom/status/1511146289379131399,,I tweeted this out this morning. I was predicting what @TuckerCarlson would say “tonight.” Here’s what’s funny: So many people read this tweet &amp; believed Tucker had already said it. Which is understandable becuz it’s EXACTLY the kind of thing Putin-lover Tucker would &amp; has said.,Tue Apr 05 00:58:45 +0000 2022,1283,191,en,236487888,Joe Walsh,WalshFreedom,https://twitter.com/WalshFreedom,,0.0,,397530,26469,11495,3156,103007,"""Host, """"White Flag with Joe Walsh."""" Former Candidate for President. Former Congressman. Author, """"F*ck Silence."""" Patriot, Husband, Father, Brother, Son. #BeBrave""",,2011-01-10 18:11:53+00:00,True,False,,2022-02-24 00:00:00+00:00,4062,misinfo
1511114119331532804,https://twitter.com/Sirius63Im/status/1511114119331532804,,"Numerous reports are now circulating claiming that United States Army Major General Roger L. Cloutier has been CAPTURED by Russian forces in or around Mariupol, Ukraine where, the reports claim, he was helping the AZOV Battalion which is Ukraine's official NAZI unit.   🤔🤔🤔 https://t.co/IG030K7tLQ",Mon Apr 04 22:50:55 +0000 2022,170,95,en,1157502014676332544,SpaceAgeAkata🇺🇸👽🪶,Sirius63Im,https://twitter.com/Sirius63Im,,0.2,,206,278,23290,2,15070,3rd degree Black belt| Urban Farmer|Proud ATLien| Original man from the Sirius Star System| SSU bred| FBA|DoAS | We The Foundation #payup #FBA #SecureTheTribe🏹,"Savannah, GA",2019-08-03 04:02:40+00:00,False,False,,2022-02-24 00:00:00+00:00,935,misinfo
1520976625458122753,https://twitter.com/VesnaZika/status/1520976625458122753,,"A Canadian general, Trevor Kadier, was arrested when he tried to flee Azovstal and was taken to Moscow to stand trial. He was in charge of biolaboratory no. 18 who worked with deadly viruses. #StandWithUkraine has a deeper meaning and will receive more and more such certificates. https://t.co/dz5XGeYF2a",Mon May 02 04:01:00 +0000 2022,964,570,en,829903591259435008,Z i k a,VesnaZika,https://twitter.com/VesnaZika,,0.2,,120,86,10818,1,5572,,"Mississauga, Ontario",2017-02-10 04:03:29+00:00,False,False,,2022-02-24 00:00:00+00:00,1839,misinfo
1547723002917240837,https://twitter.com/AndrewBecraft/status/1547723002917240837,,"LEGO versions of some of the many amazing women defending #Ukraine️ since #RussiaInvadedUkraine. My grandfather was a 🇺🇸 medic in WW2, and I deeply respect the combat medics and others fighting 🇷🇺 fascism in 🇺🇦 today. Slava Ukraini! @katalina_ada @tsunami_zsu @Mykhailova_A https://t.co/kNGjXHhy3e",Thu Jul 14 23:21:33 +0000 2022,2440,500,en,301834189,Andrew Becraft 🇯🇵🇺🇸🇺🇦,AndrewBecraft,https://twitter.com/AndrewBecraft,,0.4,,1126,528,10636,21,1775,"Tokyo-born American author, poet, technologist. Tweets in 🇯🇵&🇺🇸",Seattle,2011-05-20 04:22:18+00:00,False,False,,2022-02-24 00:00:00+00:00,3932,misinfo
1632653263425220608,https://twitter.com/jeromestarkey/status/1632653263425220608,,"Kramatorsk, Ukraine https://t.co/V4Uhmdcqms",Mon Mar 06 08:04:05 +0000 2023,23,13,pl,19643660,Jerome Starkey,jeromestarkey,https://twitter.com/jeromestarkey,,0.4,,17280,5870,6686,753,12202,"Lost my heart (& mind) in Kabul, lost my right to abode in Kenya. Banned from Putin’s Russia. Cover defence & Ukraine for @TheSun.",Ukraine,2009-01-28 09:42:41+00:00,False,False,,2022-02-24 00:00:00+00:00,4774,misinfo
1571788489498173441,https://twitter.com/Terror_Alarm/status/1571788489498173441,,🚨🇺🇦🇨🇳The First Chinese military convoy spotted entering Ukraine from Russia. Xi and Putin were not meeting at #SCO just to discuss Dedollarization. https://t.co/KHc8bDhR6A,Mon Sep 19 09:09:12 +0000 2022,1163,595,en,754718787237281792,Terror Alarm,Terror_Alarm,https://twitter.com/Terror_Alarm,,0.0,,47101,350,906,359,17569,"""""""Non-State-Affiliated Agenda-Free News Media"""" from ירושלים - ישראל🇮🇱  World #News by #AI admin.   Signal: +972559997626""",Negative comment=AI AUTO BLOCK,2016-07-17 16:45:55+00:00,False,False,,2022-02-24 00:00:00+00:00,2047,misinfo
1548366815675371520,https://twitter.com/BeardedBrownMa1/status/1548366815675371520,,Ukranians on holiday in Croatia. Doesn't the western world find it even a teeny weeny bit strange how nearly every random Ukranian ever photographed or interviewed has Nazi tattoos? 🤔 #NaziUkraine #nazisinukraine #UkraineRussianWar #ukraine,Sat Jul 16 17:59:50 +0000 2022,3,2,en,1271074279615008773,BeardedBrownMan,BeardedBrownMa1,https://twitter.com/BeardedBrownMa1,,0.4,,517,606,4188,12,9872,A Stoic who is thoroughly useless at Stoicism. Been slaying Nazis since 1966. Before that I was too small to slay Nazis.,London,2020-06-11 13:38:28+00:00,False,False,,2022-02-24 00:00:00+00:00,622,misinfo
1581661542482792448,https://twitter.com/DefenceU/status/1581661542482792448,,Half a year has passed since the russian occupiers were driven out of the  Kyiv region. Ukrainians are cleaning up the mess. Step by step. House by house. This will continue to be the case - until complete victory over russian darkness and tyranny. https://t.co/Onokv0Ux79,Sun Oct 16 15:01:12 +0000 2022,40933,7459,en,630995607,Defense of Ukraine,DefenceU,https://twitter.com/DefenceU,,0.0,,1594823,27,221,10812,13647,Official page of the Ministry of Defense of Ukraine 🇺🇦 Ukrainian MoD in Telegram: https://t.me/ministry_of_defense_ua,Україна,2012-07-09 08:39:09+00:00,True,False,,2022-02-24 00:00:00+00:00,3516,misinfo
1629533575442726916,https://twitter.com/AlexSofamous/status/1629533575442726916,,Le Sosie de #Zelenskiy pris en flag par la Tv Polonaise suite de la visite de #Biden ! Du cinéma 😎🍿  Ils vous prennent pour des cons jusqu’au bout ! 2 acteurs Zelensky !! 🔥🚨   https://t.co/VyZS2zZE5x,Sat Feb 25 17:27:34 +0000 2023,1725,1239,fr,1532290032761020417,AlexNoMatrixé,AlexSofamous,https://twitter.com/AlexSofamous,doesn't exist,2.8,,9975,3158,21989,18,9042,Du Début jusqu’à la fin .. Tout est lié 😎🍿Cette compréhension sera la clef de notre liberté ..🔥🚨,,2022-06-02 09:16:40+00:00,False,False,bot,2022-02-24 00:00:00+00:00,-99,misinfo
1502402763912880129,https://twitter.com/nytimes/status/1502402763912880129,,"Vice President Kamala Harris said the inflated costs in the U.S. were worth paying to penalize Russia over its invasion of Ukraine: “There is a price to pay for democracy,” adding that it is important to “stand with your friends,” she said. https://t.co/iSH3EbWD2W https://t.co/m42wcLzWqB",Fri Mar 11 21:55:06 +0000 2022,7168,1012,en,807095,The New York Times,nytimes,https://twitter.com/nytimes,,0.1,,52305839,873,18839,214781,466322,News tips? Share them here: http://nyti.ms/2FVHq9v,New York City,2007-03-02 20:41:42+00:00,True,False,,2022-02-24 00:00:00+00:00,5472,misinfo
1629443783182938117,https://twitter.com/AristoTogo/status/1629443783182938117,,Comme c'était gênant Les médias polonais ont cramé le sosie de Zelensky lorsqu'ils ont couvert la visite de Biden à Kiev...😅😅😅 https://t.co/XnYryBFgmN,Sat Feb 25 11:30:46 +0000 2023,1518,1077,fr,1245702367946903552,BLACK MAMBA #,AristoTogo,https://twitter.com/AristoTogo,,0.6,,5723,924,5374,46,27148,"Actualité Militaires, Économiques mondiales.  Infos exclusives Décryptage d informations","Ile-de-France, France",2020-04-02 13:19:47+00:00,False,False,,2022-02-24 00:00:00+00:00,692,misinfo
1516788828970885123,https://twitter.com/MiG31BmFoxhound/status/1516788828970885123,deleted post,"Just Lviv. Just schoolchildren. Just celebrated Hitler's birthday. In Ukraine, in which, as you know, there is no Nazism. https://t.co/g2sQ83q5TF",Wed Apr 20 14:40:12 +0000 2022,20,15,en,1511478587471319047,Mig-31 BM Foxhound,MiG31BmFoxhound,https://twitter.com/MiG31BmFoxhound,,1.8,,1926,38,1124,20,1705,"I post human rights abuses and collateral news from the conflict, while 🇺🇦/🇷🇺 war news and military stuff are posted on my other account, link down here👇👇","Geneva, Switzerland",2022-04-05 22:59:19+00:00,False,False,,2022-02-24 00:00:00+00:00,-41,misinfo
1550085477931311104,https://twitter.com/russianathens/status/1550085477931311104,,Ukrainian radio reported that Zelensky is in intensive care https://t.co/OHbwZjutKt,Thu Jul 21 11:49:11 +0000 2022,0,0,en,137804255,Athens News,russianathens,https://twitter.com/russianathens,,2.5,,548,73,21,15,93321,"Athens news published in 6 languages: Greek, English, Russian, German, Spanish, Ukrainian.","Athens, Greece",2010-04-27 20:30:34+00:00,False,False,,2022-02-24 00:00:00+00:00,4320,misinfo
1516437537404985346,https://twitter.com/UkraineNewsLive/status/1516437537404985346,deleted post,"The moment of the strongest explosion at Azovstal, which was heard within a radius of 100 km. #Ukraine  #Azov https://t.co/DhXL2kvBU6",Tue Apr 19 15:24:17 +0000 2022,21,12,en,1497162777944862746,Ukraine News Live🇺🇦,UkraineNewsLive,https://twitter.com/UkraineNewsLive,,1.0,,806,5,136,6,1006,Ukraine News🇺🇦,,2022-02-25 10:53:33+00:00,False,False,,2022-02-24 00:00:00+00:00,-2,misinfo
1504553101268770817,https://twitter.com/Nieuwsprik_neus/status/1504553101268770817,suspended account,"""Tijdens Oekraïens  journaal  """"Zelensky geeft je over, stop met het gebruik van drugs""""  pas geleden  op Russisch journaal  tegen Poetin,   toen explodeerde MSM ,  nu niet   #RussiaUkraineWar  #UkraineRussianWar   Opruiing https://t.co/eDJcU32fkd""",Thu Mar 17 20:19:47 +0000 2022,15,14,nl,66475242,Remco_B88⭕ngel⭕felijk🇳🇱,Nieuwsprik_neus,https://twitter.com/Nieuwsprik_neus,account suspended,,,3951,3184,5713,43,40513,,nederland,2009-08-17 20:28:00+00:00,False,False,,2022-02-24 00:00:00+00:00,4573,misinfo
1592621937054085120,https://twitter.com/everstake_pool/status/1592621937054085120,,"1/6 Certain Twitter users, including fake accounts of US congressmen and biased media outlets, have disseminated rumors that hundreds of millions of USD donated to Ukraine were illegally transferred to the US Democratic Party through @FTX_Official. https://t.co/C6WMpeE3kV",Tue Nov 15 20:53:53 +0000 2022,63,27,en,1073189409938436097,Everstake,everstake_pool,https://twitter.com/everstake_pool,,0.1,,15287,317,8220,142,6234,Everstake is a responsible validator trusted by 625k+ users across 70+ blockchains. Created by engineers for the entire community in 2018 | @_AidForUkraine,Ukraine,2018-12-13 12:14:29+00:00,False,False,,2022-02-24 00:00:00+00:00,1168,misinfo
1512789107071754240,https://twitter.com/AtomicAnalyst/status/1512789107071754240,,"More importantly, the bag in the video is not Russia’s version of the nuclear “Football,” known as the Cheget! As displayed on Russian state television in 2019—and seen in previous photographs over the years—the Cheget is a large, hard-sided briefcase with a single hard handle. https://t.co/P8mxOIbr9h",Sat Apr 09 13:46:44 +0000 2022,65,13,en,1413698887,Stephen Schwartz,AtomicAnalyst,https://twitter.com/AtomicAnalyst,,0.4,,37082,1481,2564,615,36181,"Nonresident Senior Fellow @BulletinAtomic • Fellow @NSquareCollab • Editor/Co-author, Atomic Audit: The Costs and Consequences of US Nuclear Weapons Since 1940","Chicago, IL",2013-05-08 19:46:38+00:00,True,False,,2022-02-24 00:00:00+00:00,3213,misinfo
1597880001105657856,https://twitter.com/NOELreports/status/1597880001105657856,,"The European Commission has increased the estimate of damages received by Ukraine from €385 billion to €600 billion, the head of the EC, Ursula von der Leyen, announced. She also stated that, Ukraine's losses since the beginning of the war amounted to more than 100,000 soldiers https://t.co/EBQFAvrmLI",Wed Nov 30 09:07:34 +0000 2022,411,73,en,1480304164337033217,NOËL 🇪🇺 🇺🇦,NOELreports,https://twitter.com/NOELreports,,0.1,,66977,255,4049,1373,12293,"Reports on conflict zones, especially #Ukraine. Backup @NOELREPORTS_2  👇 Like my reporting? Support me below 👇",,2022-01-09 22:23:22+00:00,False,False,,2022-02-24 00:00:00+00:00,45,misinfo
